Time;2;0;4;8;7;1;6;5;3;Credit limit
2024-03-04 00:00:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 00:15:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 00:30:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 00:45:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 01:00:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 01:15:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 01:30:00;2119909095;1213136132;3958560114;5774135998;97099199;3106621964;2364784434;5966716953;1892413723;-734607149
2024-03-04 01:45:00;2119909095;1285298309;3958560114;5774135998;121587428;3106621964;2364784434;5870066546;1892413723;-734607149
2024-03-04 02:00:00;2119909095;1285298309;3958560114;5774135998;121587428;3106621964;2364784434;5870066546;1892413723;-734607149
2024-03-04 02:15:00;2119909095;1285298309;3958560114;5774135998;121587428;3106621964;2364784434;5870066546;1892413723;-734607149
2024-03-04 02:30:00;2119909095;1170202853;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1892413723;-734607149
2024-03-04 02:45:00;2119909095;1170202853;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1892413723;-734607149
2024-03-04 03:00:00;2119909095;1192775553;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 03:15:00;2119909095;1192775553;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 03:30:00;2119909095;1192775553;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 03:45:00;2070294011;1242390636;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 04:00:00;2070294011;1242390636;3958560114;5774135998;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 04:15:00;2070294011;1462486675;3958560114;5554039959;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 04:30:00;2070294011;1462486675;3958560114;5554039959;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 04:45:00;2070294011;1462486675;3958560114;5554039959;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 05:00:00;2070294011;1462486675;3958560114;5554039959;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 05:15:00;2070294011;1462486675;3958560114;5554039959;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 05:30:00;2070294011;1374852587;3958560114;5641674047;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 05:45:00;2070294011;1374852587;3958560114;5641674047;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 06:00:00;2070294011;1374852587;3958560114;5641674047;121587428;3106621964;2364784434;5985162003;1869841022;-734607149
2024-03-04 06:15:00;2070294011;1502465346;3958560114;5727574263;121587428;2893108988;2364784434;5985162003;1869841022;-734607149
2024-03-04 06:30:00;2070294011;1502465346;3958560114;5727574263;121587428;2893108988;2364784434;5985162003;1869841022;-734607149
2024-03-04 06:45:00;2070294011;1502465346;3958560114;5727574263;121587428;2893108988;2364784434;5985162003;1869841022;-734607149
2024-03-04 07:00:00;2070294011;1502465346;3958560114;5727574263;121587428;2893108988;2364784434;5985162003;1869841022;-734607149
2024-03-04 07:15:00;2070294011;1502465346;3958560114;5727574263;121587428;2893108988;2364784434;5985162003;1869841022;-734607149
2024-03-04 07:30:00;2070294011;1709558656;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 07:45:00;2070294011;1709558656;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 08:00:00;2070294011;1709558656;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 08:15:00;1932526884;1847325783;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 08:30:00;1932526884;1847325783;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 08:45:00;1932526884;1847325783;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 09:00:00;1932526884;1847325783;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 09:15:00;1932526884;1847325783;3958560114;5727574263;121587428;2893108988;2364784434;5778068693;1869841022;-734607149
2024-03-04 09:30:00;1932526884;1927129284;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 09:45:00;1932526884;1927129284;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 10:00:00;1932526884;1927129284;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 10:15:00;1932526884;1927129284;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 10:30:00;1932526884;1927129284;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 10:45:00;2038951299;1820704869;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 11:00:00;2038951299;1820704869;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 11:15:00;2038951299;1820704869;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 11:30:00;2038951299;1820704869;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 11:45:00;2038951299;1820704869;3958560114;5727574263;121587428;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 12:00:00;2038951299;1921697856;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 12:15:00;2038951299;1921697856;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 12:30:00;1909864877;2050784278;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 12:45:00;1909864877;2050784278;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 13:00:00;1909864877;2050784278;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 13:15:00;1909864877;2050784278;3958560114;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 13:30:00;1909864877;2124242450;3885101941;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 13:45:00;1909864877;2124242450;3885101941;5727574263;20594440;2893108988;2284980933;5778068693;1869841022;-734607149
2024-03-04 14:00:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 14:15:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 14:30:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 14:45:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 15:00:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 15:15:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 15:30:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 15:45:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 16:00:00;1909864877;2118091316;3885101941;5727574263;20594440;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 16:15:00;1909864877;2024394897;3885101941;5727574263;114290859;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 16:30:00;1909864877;2156390678;3753106161;5727574263;114290859;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 16:45:00;1909864877;2156390678;3753106161;5727574263;114290859;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 17:00:00;1909864877;2156390678;3753106161;5727574263;114290859;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 17:15:00;1909864877;2130056189;3753106161;5727574263;140625348;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 17:30:00;1909864877;2130056189;3753106161;5727574263;140625348;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 17:45:00;1909864877;2130056189;3753106161;5727574263;140625348;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 18:00:00;1909864877;2518793279;3364369070;5727574263;140625348;2899260123;2284980933;5778068693;1869841022;-734607149
2024-03-04 18:15:00;1847564502;2475441185;3364369070;5727574263;140625348;2899260123;2284980933;5883721163;1869841022;-734607149
2024-03-04 18:30:00;1847564502;2475441185;3364369070;5727574263;140625348;2899260123;2284980933;5883721163;1869841022;-734607149
2024-03-04 18:45:00;1847564502;2590828193;3364369070;5776906423;140625348;2744600958;2191385968;5967256125;1869841022;-734607149
2024-03-04 19:00:00;1847564502;2750477057;3364369070;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 19:15:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 19:30:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 19:45:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 20:00:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 20:15:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 20:30:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
2024-03-04 20:45:00;1847564502;2720013116;3394833011;5776906423;140625348;2548311396;2191385968;5967256125;1906481720;-734607149
